23:23:10:837 | Run 0 | log.py | Line 95 | DEBUG | Debug message.
09:58:57.575 | Run <ludden_logging.run.Run object at 0x10597a3c0> |    log.py    | Line 361 | CRITICAL | Critical message.
09:59:03.249 | Run <ludden_logging.run.Run object at 0x104e76600> |    log.py    | Line 355 | TRACE | Trace message.
09:59:03.250 | Run <ludden_logging.run.Run object at 0x104e76600> |    log.py    | Line 356 | DEBUG | Debug message.
09:59:03.250 | Run <ludden_logging.run.Run object at 0x104e76600> |    log.py    | Line 357 | INFO | Info message.
09:59:03.250 | Run <ludden_logging.run.Run object at 0x104e76600> |    log.py    | Line 358 | SUCCESS | Success message.
09:59:03.250 | Run <ludden_logging.run.Run object at 0x104e76600> |    log.py    | Line 359 | WARNING | Warning message.
09:59:03.250 | Run <ludden_logging.run.Run object at 0x104e76600> |    log.py    | Line 360 | ERROR | Error message.
09:59:03.251 | Run <ludden_logging.run.Run object at 0x104e76600> |    log.py    | Line 361 | CRITICAL | Critical message.
10:06:58.107 | Run <ludden_logging.run.Run object at 0x1052709e0> |    log.py    | Line 355 | TRACE | Trace message.
10:06:58.107 | Run <ludden_logging.run.Run object at 0x1052709e0> |    log.py    | Line 356 | DEBUG | Debug message.
10:06:58.107 | Run <ludden_logging.run.Run object at 0x1052709e0> |    log.py    | Line 357 | INFO | Info message.
10:06:58.108 | Run <ludden_logging.run.Run object at 0x1052709e0> |    log.py    | Line 358 | SUCCESS | Success message.
10:06:58.108 | Run <ludden_logging.run.Run object at 0x1052709e0> |    log.py    | Line 359 | WARNING | Warning message.
10:06:58.108 | Run <ludden_logging.run.Run object at 0x1052709e0> |    log.py    | Line 360 | ERROR | Error message.
10:06:58.108 | Run <ludden_logging.run.Run object at 0x1052709e0> |    log.py    | Line 361 | CRITICAL | Critical message.
10:07:04.364 | Run <ludden_logging.run.Run object at 0x10393a8d0> |    log.py    | Line 355 | TRACE | Trace message.
10:07:04.365 | Run <ludden_logging.run.Run object at 0x10393a8d0> |    log.py    | Line 356 | DEBUG | Debug message.
10:07:04.365 | Run <ludden_logging.run.Run object at 0x10393a8d0> |    log.py    | Line 357 | INFO | Info message.
10:07:04.365 | Run <ludden_logging.run.Run object at 0x10393a8d0> |    log.py    | Line 358 | SUCCESS | Success message.
10:07:04.365 | Run <ludden_logging.run.Run object at 0x10393a8d0> |    log.py    | Line 359 | WARNING | Warning message.
10:07:04.365 | Run <ludden_logging.run.Run object at 0x10393a8d0> |    log.py    | Line 360 | ERROR | Error message.
10:07:04.366 | Run <ludden_logging.run.Run object at 0x10393a8d0> |    log.py    | Line 361 | CRITICAL | Critical message.
11:10:48.662 | Run <ludden_logging.run.Run object at 0x1073766f0> |    log.py    | Line 355 | TRACE | Trace message.
11:10:48.663 | Run <ludden_logging.run.Run object at 0x1073766f0> |    log.py    | Line 356 | DEBUG | Debug message.
11:10:48.663 | Run <ludden_logging.run.Run object at 0x1073766f0> |    log.py    | Line 357 | INFO | Info message.
11:10:48.664 | Run <ludden_logging.run.Run object at 0x1073766f0> |    log.py    | Line 358 | SUCCESS | Success message.
11:10:48.664 | Run <ludden_logging.run.Run object at 0x1073766f0> |    log.py    | Line 359 | WARNING | Warning message.
11:10:48.664 | Run <ludden_logging.run.Run object at 0x1073766f0> |    log.py    | Line 360 | ERROR | Error message.
11:10:48.664 | Run <ludden_logging.run.Run object at 0x1073766f0> |    log.py    | Line 361 | CRITICAL | Critical message.
11:10:56.932 | Run <ludden_logging.run.Run object at 0x107802030> |    log.py    | Line 355 | TRACE | Trace message.
11:10:56.933 | Run <ludden_logging.run.Run object at 0x107802030> |    log.py    | Line 356 | DEBUG | Debug message.
11:10:56.933 | Run <ludden_logging.run.Run object at 0x107802030> |    log.py    | Line 357 | INFO | Info message.
11:10:56.933 | Run <ludden_logging.run.Run object at 0x107802030> |    log.py    | Line 358 | SUCCESS | Success message.
11:10:56.933 | Run <ludden_logging.run.Run object at 0x107802030> |    log.py    | Line 359 | WARNING | Warning message.
11:10:56.934 | Run <ludden_logging.run.Run object at 0x107802030> |    log.py    | Line 360 | ERROR | Error message.
11:10:56.934 | Run <ludden_logging.run.Run object at 0x107802030> |    log.py    | Line 361 | CRITICAL | Critical message.
11:16:37.211 | Run <ludden_logging.run.Run object at 0x107f89e50> |    log.py    | Line 355 | TRACE | Trace message.
11:16:37.211 | Run <ludden_logging.run.Run object at 0x107f89e50> |    log.py    | Line 356 | DEBUG | Debug message.
11:16:37.212 | Run <ludden_logging.run.Run object at 0x107f89e50> |    log.py    | Line 357 | INFO | Info message.
11:16:37.212 | Run <ludden_logging.run.Run object at 0x107f89e50> |    log.py    | Line 358 | SUCCESS | Success message.
11:16:37.212 | Run <ludden_logging.run.Run object at 0x107f89e50> |    log.py    | Line 359 | WARNING | Warning message.
11:16:37.212 | Run <ludden_logging.run.Run object at 0x107f89e50> |    log.py    | Line 360 | ERROR | Error message.
11:16:37.212 | Run <ludden_logging.run.Run object at 0x107f89e50> |    log.py    | Line 361 | CRITICAL | Critical message.
12:53:47.197 | Run <ludden_logging.run.Run object at 0x101a2e7e0> |    log.py    | Line 354 | TRACE | Trace message.
12:53:47.198 | Run <ludden_logging.run.Run object at 0x101a2e7e0> |    log.py    | Line 355 | DEBUG | Debug message.
12:53:47.198 | Run <ludden_logging.run.Run object at 0x101a2e7e0> |    log.py    | Line 356 | INFO | Info message.
12:53:47.199 | Run <ludden_logging.run.Run object at 0x101a2e7e0> |    log.py    | Line 357 | SUCCESS | Success message.
12:53:47.199 | Run <ludden_logging.run.Run object at 0x101a2e7e0> |    log.py    | Line 358 | WARNING | Warning message.
12:53:47.199 | Run <ludden_logging.run.Run object at 0x101a2e7e0> |    log.py    | Line 359 | ERROR | Error message.
12:53:47.199 | Run <ludden_logging.run.Run object at 0x101a2e7e0> |    log.py    | Line 360 | CRITICAL | Critical message.
23:00:12.598 | Run <ludden_logging.run.Run object at 0x103b1e000> |    log.py    | Line 353 | TRACE | Trace message.
23:00:12.603 | Run <ludden_logging.run.Run object at 0x103b1e000> |    log.py    | Line 354 | DEBUG | Debug message.
23:00:12.604 | Run <ludden_logging.run.Run object at 0x103b1e000> |    log.py    | Line 355 | INFO | Info message.
23:00:12.604 | Run <ludden_logging.run.Run object at 0x103b1e000> |    log.py    | Line 356 | SUCCESS | Success message.
23:00:12.604 | Run <ludden_logging.run.Run object at 0x103b1e000> |    log.py    | Line 357 | WARNING | Warning message.
23:00:12.606 | Run <ludden_logging.run.Run object at 0x103b1e000> |    log.py    | Line 358 | ERROR | Error message.
23:00:12.607 | Run <ludden_logging.run.Run object at 0x103b1e000> |    log.py    | Line 359 | CRITICAL | Critical message.
23:01:16.086 | Run <ludden_logging.run.Run object at 0x110637ce0> |    log.py    | Line 353 | TRACE | Trace message.
23:01:16.087 | Run <ludden_logging.run.Run object at 0x110637ce0> |    log.py    | Line 354 | DEBUG | Debug message.
23:01:16.087 | Run <ludden_logging.run.Run object at 0x110637ce0> |    log.py    | Line 355 | INFO | Info message.
23:01:16.087 | Run <ludden_logging.run.Run object at 0x110637ce0> |    log.py    | Line 356 | SUCCESS | Success message.
23:01:16.087 | Run <ludden_logging.run.Run object at 0x110637ce0> |    log.py    | Line 357 | WARNING | Warning message.
23:01:16.090 | Run <ludden_logging.run.Run object at 0x110637ce0> |    log.py    | Line 358 | ERROR | Error message.
23:01:16.090 | Run <ludden_logging.run.Run object at 0x110637ce0> |    log.py    | Line 359 | CRITICAL | Critical message.
23:03:20.957 | Run <ludden_logging.run.Run object at 0x103d2ac90> |    log.py    | Line 353 | TRACE | Trace message.
23:03:20.957 | Run <ludden_logging.run.Run object at 0x103d2ac90> |    log.py    | Line 354 | DEBUG | Debug message.
23:03:20.957 | Run <ludden_logging.run.Run object at 0x103d2ac90> |    log.py    | Line 355 | INFO | Info message.
23:03:20.957 | Run <ludden_logging.run.Run object at 0x103d2ac90> |    log.py    | Line 356 | SUCCESS | Success message.
23:03:20.957 | Run <ludden_logging.run.Run object at 0x103d2ac90> |    log.py    | Line 357 | WARNING | Warning message.
23:03:20.958 | Run <ludden_logging.run.Run object at 0x103d2ac90> |    log.py    | Line 358 | ERROR | Error message.
23:03:20.958 | Run <ludden_logging.run.Run object at 0x103d2ac90> |    log.py    | Line 359 | CRITICAL | Critical message.
17:27:04.993 | Run <ludden_logging.run.Run object at 0x1034c8590> |    log.py    | Line 359 | TRACE | Trace message.
17:27:04.994 | Run <ludden_logging.run.Run object at 0x1034c8590> |    log.py    | Line 360 | DEBUG | Debug message.
17:27:04.994 | Run <ludden_logging.run.Run object at 0x1034c8590> |    log.py    | Line 361 | INFO | Info message.
17:27:04.994 | Run <ludden_logging.run.Run object at 0x1034c8590> |    log.py    | Line 362 | SUCCESS | Success message.
17:27:04.994 | Run <ludden_logging.run.Run object at 0x1034c8590> |    log.py    | Line 363 | WARNING | Warning message.
17:27:04.994 | Run <ludden_logging.run.Run object at 0x1034c8590> |    log.py    | Line 364 | ERROR | Error message.
17:27:04.994 | Run <ludden_logging.run.Run object at 0x1034c8590> |    log.py    | Line 365 | CRITICAL | Critical message.
18:29:10.458 | Run 42 |    log.py    | Line 108 | TRACE | Setting run count to <ludden_logging.run.Run object at 0x7f2fcd2eb470>.
18:29:49.734 | Run 42 |    log.py    | Line 161 | TRACE | Setting run count to 43.
18:30:31.115 | Run 42 |    log.py    | Line 108 | TRACE | Setting run count to <ludden_logging.run.Run object at 0x7f7c74bf09e0>.
18:49:10.808 | Run 42 | pydevd_runpy.py | Line 118 | TRACE | Trace message.
18:49:10.808 | Run 42 | pydevd_runpy.py | Line 118 | DEBUG | Debug message.
18:49:10.808 | Run 42 | pydevd_runpy.py | Line 118 | INFO | Info message.
18:49:10.809 | Run 42 | pydevd_runpy.py | Line 118 | SUCCESS | Success message.
18:49:10.809 | Run 42 | pydevd_runpy.py | Line 118 | WARNING | Warning message.
18:49:10.809 | Run 42 | pydevd_runpy.py | Line 118 | ERROR | Error message.
18:49:10.809 | Run 42 | pydevd_runpy.py | Line 118 | CRITICAL | Critical message.
18:49:38.185 | Run 42 | pydevd_runpy.py | Line 118 | TRACE | Trace message.
18:49:38.185 | Run 42 | pydevd_runpy.py | Line 118 | DEBUG | Debug message.
18:49:38.185 | Run 42 | pydevd_runpy.py | Line 118 | INFO | Info message.
18:49:38.188 | Run 42 | pydevd_runpy.py | Line 118 | SUCCESS | Success message.
18:49:38.188 | Run 42 | pydevd_runpy.py | Line 118 | WARNING | Warning message.
18:49:38.188 | Run 42 | pydevd_runpy.py | Line 118 | ERROR | Error message.
18:49:38.188 | Run 42 | pydevd_runpy.py | Line 118 | CRITICAL | Critical message.
18:51:12.893 | Run 42 | pydevd_runpy.py | Line 118 | TRACE | Trace message.
18:51:12.893 | Run 42 | pydevd_runpy.py | Line 118 | DEBUG | Debug message.
18:51:12.894 | Run 42 | pydevd_runpy.py | Line 118 | INFO | Info message.
18:51:12.894 | Run 42 | pydevd_runpy.py | Line 118 | SUCCESS | Success message.
18:51:12.894 | Run 42 | pydevd_runpy.py | Line 118 | WARNING | Warning message.
18:51:12.894 | Run 42 | pydevd_runpy.py | Line 118 | ERROR | Error message.
18:51:12.894 | Run 42 | pydevd_runpy.py | Line 118 | CRITICAL | Critical message.
18:51:40.084 | Run 42 | pydevd_runpy.py | Line 118 | TRACE | Trace message.
18:51:40.084 | Run 42 | pydevd_runpy.py | Line 118 | DEBUG | Debug message.
18:51:40.084 | Run 42 | pydevd_runpy.py | Line 118 | INFO | Info message.
18:51:40.087 | Run 42 | pydevd_runpy.py | Line 118 | SUCCESS | Success message.
18:51:40.087 | Run 42 | pydevd_runpy.py | Line 118 | WARNING | Warning message.
18:51:40.087 | Run 42 | pydevd_runpy.py | Line 118 | ERROR | Error message.
18:51:40.087 | Run 42 | pydevd_runpy.py | Line 118 | CRITICAL | Critical message.
18:52:07.612 | Run 42 | pydevd_runpy.py | Line 118 | TRACE | Trace message.
18:52:07.612 | Run 42 | pydevd_runpy.py | Line 118 | DEBUG | Debug message.
18:52:07.612 | Run 42 | pydevd_runpy.py | Line 118 | INFO | Info message.
18:52:07.615 | Run 42 | pydevd_runpy.py | Line 118 | SUCCESS | Success message.
18:52:07.615 | Run 42 | pydevd_runpy.py | Line 118 | WARNING | Warning message.
18:52:07.615 | Run 42 | pydevd_runpy.py | Line 118 | ERROR | Error message.
18:52:07.616 | Run 42 | pydevd_runpy.py | Line 118 | CRITICAL | Critical message.
18:57:33.264 | Run 42 |    log.py    | Line 372 | TRACE | Trace message.
18:57:33.265 | Run 42 |    log.py    | Line 373 | DEBUG | Debug message.
18:57:33.265 | Run 42 |    log.py    | Line 374 | INFO | Info message.
18:57:33.265 | Run 42 |    log.py    | Line 375 | SUCCESS | Success message.
18:57:33.265 | Run 42 |    log.py    | Line 376 | WARNING | Warning message.
18:57:33.265 | Run 42 |    log.py    | Line 377 | ERROR | Error message.
18:57:33.265 | Run 42 |    log.py    | Line 378 | CRITICAL | Critical message.
19:00:51.340 | Run 42 |    log.py    | Line 372 | TRACE | Trace message.
19:00:51.340 | Run 42 |    log.py    | Line 373 | DEBUG | Debug message.
19:00:51.340 | Run 42 |    log.py    | Line 374 | INFO | Info message.
19:00:51.340 | Run 42 |    log.py    | Line 375 | SUCCESS | Success message.
19:00:51.340 | Run 42 |    log.py    | Line 376 | WARNING | Warning message.
19:00:51.341 | Run 42 |    log.py    | Line 377 | ERROR | Error message.
19:00:51.341 | Run 42 |    log.py    | Line 378 | CRITICAL | Critical message.
19:01:44.882 | Run 42 |    log.py    | Line 372 | TRACE | Trace message.
19:01:44.883 | Run 42 |    log.py    | Line 373 | DEBUG | Debug message.
19:01:44.883 | Run 42 |    log.py    | Line 374 | INFO | Info message.
19:01:44.883 | Run 42 |    log.py    | Line 375 | SUCCESS | Success message.
19:01:44.884 | Run 42 |    log.py    | Line 376 | WARNING | Warning message.
19:01:44.884 | Run 42 |    log.py    | Line 377 | ERROR | Error message.
19:01:44.884 | Run 42 |    log.py    | Line 378 | CRITICAL | Critical message.
19:01:52.891 | Run 42 |    log.py    | Line 372 | TRACE | Trace message.
19:01:52.891 | Run 42 |    log.py    | Line 373 | DEBUG | Debug message.
19:01:52.892 | Run 42 |    log.py    | Line 374 | INFO | Info message.
19:01:52.892 | Run 42 |    log.py    | Line 375 | SUCCESS | Success message.
19:01:52.892 | Run 42 |    log.py    | Line 376 | WARNING | Warning message.
19:01:52.892 | Run 42 |    log.py    | Line 377 | ERROR | Error message.
19:01:52.892 | Run 42 |    log.py    | Line 378 | CRITICAL | Critical message.
13:12:40.875 | Run 42 |    log.py    | Line 372 | TRACE | Trace message.
13:12:40.875 | Run 42 |    log.py    | Line 373 | DEBUG | Debug message.
13:12:40.875 | Run 42 |    log.py    | Line 374 | INFO | Info message.
13:12:40.875 | Run 42 |    log.py    | Line 375 | SUCCESS | Success message.
13:12:40.875 | Run 42 |    log.py    | Line 376 | WARNING | Warning message.
13:12:40.875 | Run 42 |    log.py    | Line 377 | ERROR | Error message.
13:12:40.876 | Run 42 |    log.py    | Line 378 | CRITICAL | Critical message.
