system,version,queue,variant,jobid,nodes,taskspernode,threadspertask,runtime,success
juwelsbooster,2024.01,booster,strong.small,10423681,64,4,32,282.9,TRUE
juwelsbooster,2024.01,booster,strong.small,10423680,96,4,32,225.1,TRUE
juwelsbooster,2024.01,booster,strong.small,10423679,128,4,32,161.9,TRUE
juwelsbooster,2024.01,booster,strong.small,10473785,192,4,32,129.4,TRUE
