system,version,queue,variant,jobid,nodes,taskspernode,threadspertask,runtime,success
juwelsbooster,2024.01,largebooster,strong.large,10473979,448,4,32,389.8,TRUE
juwelsbooster,2024.01,largebooster,strong.large,10448090,560,4,32,310.1,TRUE
juwelsbooster,2024.01,largebooster,strong.large,10448089,672,4,32,287.1,TRUE
juwelsbooster,2024.01,largebooster,strong.large,10448093,784,4,32,263.7,TRUE
juwelsbooster,2024.01,largebooster,strong.large,10422186,886,4,32,243.4,TRUE
